18291 18000
4
1
2
3
4
189
Syuzanna Grigoryan
ARM
35
1 1976 100
3 8423 12
3 8639 12
3 8769 12
3 9032 12
3 9249 22
3 9456 22
3 9559 41
4 10451 0
4 10638 10
3 11850 41
3 12910 54
Luoluo (Christina) Li
USA
17
2 5803 0
2 4683 6
1 2709 100
3 10035 12
3 10240 0
3 10277 12
3 11453 0
3 11510 12
3 11744 12
3 12754 12
3 12975 22
3 13315 22
2 14127 25
4 15397 0
2 16235 41
3 16490 22
3 17115 41
Yeyin (Eva) Zhu
USA
40
3 7751 0
4 5093 10
4 5048 0
4 5008 0
4 4901 0
4 4870 0
2 3935 100
1 1342 100
3 8097 0
3 8509 0
4 9193 0
4 9257 0
3 9696 0
4 9723 0
4 9789 0
4 9965 0
4 10231 0
4 10280 0
4 10359 0
3 11061 0
3 11143 0
3 11182 0
3 11505 12
3 11881 12
3 12019 0
3 12085 12
3 12140 12
3 12198 12
3 12332 12
3 12689 22
3 14350 22
3 14501 41
4 14603 0
4 14661 0
4 15154 0
4 15212 0
4 15874 0
4 16574 30
4 17335 0
4 17888 30
Jelizaveta Deņisova
LVA
22
1 4875 100
1 4846 0
1 4364 11
1 4120 0
1 4072 0
1 2281 0
2 8711 0
2 8740 22
2 9566 41
3 12413 0
3 12440 0
3 12712 0
4 14820 0
4 14984 0
4 15232 0
4 16059 0
4 16352 0
4 16929 0
4 16984 0
4 17599 0
4 17730 0
4 17798 0
Diāna Stecka
LVA
17
1 7092 11
1 7027 0
1 6682 0
2 5073 0
2 4791 0
3 2804 12
3 2706 0
1 8406 34
2 11595 0
2 11651 6
2 12379 6
2 13035 25
4 14685 0
4 14897 0
4 15354 10
3 17854 12
3 17956 12
Anete Gūtmane
LVA
13
1 6461 63
1 6191 63
1 6142 0
2 9829 41
2 10006 41
2 10293 41
4 15453 0
4 15538 0
4 15728 0
4 16389 0
4 17359 0
4 17905 0
4 17935 0
Ramona Poreitere
LVA
11
1 6279 63
1 5448 11
1 5273 11
1 3316 29
1 3233 29
2 9541 25
3 11776 0
4 12803 10
3 13018 0
3 13251 22
3 17835 0
